url
https://www.gov.br/pt-br/noticias/saude-e-vigilancia-sanitaria/2021/06/mais-4-milhoes-de-doses-da-vacina-covid-19-sao-enviadas-para-todo-o-brasil
https://www.gov.br/pt-br/noticias/saude-e-vigilancia-sanitaria/2021/06/governo-ultrapassa-a-marca-de-100-milhoes-de-doses-distribuidas-de-vacinas-covid-19
https://www.gov.br/pt-br/noticias/financas-impostos-e-gestao-publica/2021/06/ministros-apresentam-vantagens-para-investir-no-pais
https://www.gov.br/pt-br/noticias/agricultura-e-pecuaria/2021/06/governo-lanca-portal-do-observatorio-da-agropecuaria-brasileira
https://www.gov.br/pt-br/noticias/assistencia-social/2021/06/plataforma-reune-servicos-de-pedidos-de-informacoes-e-ouvidoria-em-um-unico-endereco
https://www.gov.br/pt-br/noticias/justica-e-seguranca/2021/06/brasil-tem-se-alinhado-as-experiencias-globais-no-combate-ao-trafico-de-drogas
https://www.gov.br/pt-br/noticias/assistencia-social/2021/06/governo-lanca-campanha-de-enfrentamento-a-violencia-contra-o-idoso
https://www.gov.br/pt-br/noticias/saude-e-vigilancia-sanitaria/2021/06/comecam-as-inscricoes-para-o-revalida-2021
https://www.gov.br/pt-br/noticias/transito-e-transportes/2021/06/missao-brasileira-conhecera-redes-privativas-de-5g-nos-estados-unidos
https://www.gov.br/pt-br/noticias/educacao-e-pesquisa/2021/06/enem-2021-sera-aplicado-em-21-e-28-de-novembro
https://www.gov.br/pt-br/noticias/saude-e-vigilancia-sanitaria/2021/06/governo-nao-mediu-esforcos-contra-a-covid-19
https://www.gov.br/pt-br/noticias/financas-impostos-e-gestao-publica/2021/06/brasil-tem-recordes-de-exportacoes-superavit-e-corrente-de-comercio-em-maio
https://www.gov.br/pt-br/noticias/meio-ambiente-e-clima/2021/06/regulamentadas-atividades-de-escalada-em-parques-nacionais
https://www.gov.br/pt-br/noticias/transito-e-transportes/2021/06/cinturao-das-aguas-do-ceara-recebe-mais-r-31-6-milhoes-em-recursos-federais
https://www.gov.br/pt-br/noticias/energia-minerais-e-combustiveis/2021/06/governo-adotou-diversas-medidas-para-reduzir-os-valores-das-contas-de-luz
https://www.gov.br/pt-br/noticias/saude-e-vigilancia-sanitaria/2020/11/primeira-cirurgia-gravada-em-360o-no-brasil-e-de-hospital-baiano-da-rede-ebserh
https://www.gov.br/pt-br/noticias/educacao-e-pesquisa/2020/01/provas-do-enade-serao-aplicadas-em-22-de-novembro
https://www.gov.br/pt-br/noticias/saude-e-vigilancia-sanitaria/2020/03/ministerio-da-saude-amplia-para-22-9-milhoes-numero-de-testes-que-serao-distribuidos
https://www.gov.br/pt-br/noticias/agricultura-e-pecuaria/2020/09/agricultores-familiares-ja-podem-se-inscrever-no-garantia-safra-2020-2021
https://www.gov.br/pt-br/noticias/cultura-artes-historia-e-esportes/2021/01/governo-entrega-91-a-mais-de-obras-do-que-o-previsto
https://www.gov.br/pt-br/noticias/educacao-e-pesquisa/2020/11/aberta-selecao-para-doutorado-sanduiche-no-exterior
https://www.gov.br/pt-br/noticias/educacao-e-pesquisa/2019/09/perguntas-e-respostas-sobre-o-future-se
https://www.gov.br/pt-br/noticias/saude-e-vigilancia-sanitaria/2020/02/brasil-e-referencia-em-doacao-de-leite-materno
https://www.gov.br/pt-br/noticias/financas-impostos-e-gestao-publica/2019/02/saiba-quais-documentos-reunir-para-fazer-a-declaracao-do-irpf
https://www.gov.br/pt-br/noticias/saude-e-vigilancia-sanitaria/2020/03/saude-vai-destinar-mais-de-r-424-milhoes-para-estados-atuarem-no-combate-ao-coronavirus
https://www.gov.br/pt-br/noticias/financas-impostos-e-gestao-publica/2019/02/reforma-da-previdencia-reduz-desigualdades-e-impulsiona-a-economia-diz-paulo-guedes
https://www.gov.br/pt-br/noticias/viagens-e-turismo/2021/06/governo-apoia-a-entrega-de-126-obras-de-infraestrutura-turistica-no-pais-entre-marco-e-abril
https://www.gov.br/pt-br/noticias/transito-e-transportes/2020/04/governo-reconhece-calamidade-e-emergencia-em-seis-cidades-devido-ao-coronavirus
https://www.gov.br/pt-br/noticias/trabalho-e-previdencia/2019/01/decreto-fixa-salario-minimo-de-r-998-em-2019
https://www.gov.br/pt-br/noticias/justica-e-seguranca/2019/01/comeca-o-prazo-para-o-alistamento-no-servico-militar-2019
https://www.gov.br/pt-br/noticias/educacao-e-pesquisa/2019/12/mec-inicia-capacitacoes-para-implementacao-de-escolas-civico-militares
https://www.gov.br/pt-br/noticias/justica-e-seguranca/2019/09/codigo-de-defesa-do-consumidor-completa-29-anos-com-avancos-e-desafios
https://www.gov.br/pt-br/noticias/saude-e-vigilancia-sanitaria/2020/01/pacientes-com-asma-alergica-grave-terao-novo-medicamento-ofertado-pelo-sus
https://www.gov.br/pt-br/noticias/assistencia-social/2019/01/governo-cria-conselho-interministerial-para-definir-demarcacao-de-terras-indigenas
https://www.gov.br/pt-br/noticias/financas-impostos-e-gestao-publica/2019/01/resultado-da-balanca-comercial-e-o-melhor-dos-ultimos-40-anos
https://www.gov.br/pt-br/noticias/saude-e-vigilancia-sanitaria/2019/01/remedio-para-doenca-rara-passa-a-ser-ofertado-pelo-sus
https://www.gov.br/pt-br/noticias/justica-e-seguranca/2019/11/senacon-multa-empresa-atlantico-fundo-de-investimentos-em-direitos-creditorios
https://www.gov.br/pt-br/noticias/financas-impostos-e-gestao-publica/2019/01/primeiro-dia-de-governo-leva-ibovespa-a-maxima-historica
https://www.gov.br/pt-br/noticias/educacao-e-pesquisa/2019/01/prazo-para-justificar-ausencia-no-enade-vai-ate-o-dia-31
https://www.gov.br/pt-br/noticias/assistencia-social/2020/01/operacao-acolhida-acompanha-a-chegada-de-133-imigrantes-a-brasilia
https://www.gov.br/pt-br/noticias/justica-e-seguranca/2019/01/grupo-de-lima-pede-novas-eleicoes-na-venezuela
https://www.gov.br/pt-br/noticias/financas-impostos-e-gestao-publica/2019/01/calendario-de-pagamento-do-dpvat-ja-esta-disponivel-para-consulta
https://www.gov.br/pt-br/noticias/justica-e-seguranca/2019/01/forca-nacional-inicia-operacao-de-combate-a-violencia-no-ceara
https://www.gov.br/pt-br/noticias/justica-e-seguranca/2019/01/numero-de-ataques-no-ceara-cai-apos-envio-da-forca-nacional
https://www.gov.br/pt-br/noticias/saude-e-vigilancia-sanitaria/2019/01/doenca-que-leva-a-perda-de-visao-tem-novo-tratamento-na-rede-publica
https://www.gov.br/pt-br/noticias/justica-e-seguranca/2019/01/portal-do-consumidor-ganhara-forca-para-acelerar-resolucao-de-casos
https://www.gov.br/pt-br/noticias/financas-impostos-e-gestao-publica/2019/01/presidentes-de-tres-bancos-publicos-sao-empossados-em-brasilia
https://www.gov.br/pt-br/noticias/assistencia-social/2019/01/operacao-acolhida-leva-87-venezuelanos-a-interior-do-pais
https://www.gov.br/pt-br/noticias/financas-impostos-e-gestao-publica/2019/01/regioes-agricolas-brasileiras-puxam-crescimento-do-pib
https://www.gov.br/pt-br/noticias/financas-impostos-e-gestao-publica/2019/01/producao-de-veiculos-aumenta-6-7-em-2018-aponta-anfavea
https://www.gov.br/pt-br/noticias/financas-impostos-e-gestao-publica/2019/01/investimento-em-empresas-medias-sera-foco-do-bndes-afirma-joaquim-levy
